Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Date,Year,Month,YearMonth,review_length,word_count,vader_compound,vader_pos,vader_neg,vader_neu,textblob_polarity,textblob_subjectivity,sentiment_category,ai_category
112464,B001GQ3E2S,A3AM0QHZ5A4237,ksizzle,0,0,4,1284249600,Must Add to Something,"i liked it with oatmeal, in a sandwich, etc. however, by itself, it is too sweet in my opinion. i wish there was a little more peanutty flavor coming out. there was a bit too much sugar, cinnamon, and raisons.",2010-09-12,2010,9,2010-09,209,40,0.8176,0.187,0.0,0.813,0.2925,0.53,Positive,Taste/Flavor
176322,B000FDDESM,A11KB3FD4VIRTO,Tom C,2,2,5,1224979200,Way better than most bread mixes,"i had used krusteaz for years (had a ton from costco), but wish i ran out of that sooner. this bread has so much more flavor and texture, as others have noted. also, it almost always comes out right, whereas i had more failures with the krusteaz for whatever reason.",2008-10-26,2008,10,2008-10,266,50,-0.2238,0.063,0.079,0.857,0.4285714285714285,0.5119047619047619,Negative,Taste/Flavor
525356,B0078OYZWK,A1F63PKLG96ZA6,Jon D. Schwartz,0,0,2,1349568000,Not Worth the Price,it's nice to have an instant coffee product you can carry with you in the car or in a bag. also hard to find an instant coffee beverage with creamer and sugar added. the directions say use 4 to 6 ounces of water. 6 ounces makes a week cup of coffee. if you like a mug of coffee you'll need 2 packs. this is trader joe's brand and found out it's $4.50 cheaper per box if you actually go to trader joe's.,2012-10-07,2012,10,2012-10,402,82,0.5994,0.062,0.016,0.922,0.0616666666666666,0.595,Positive,Packaging
482810,B004Z33GI6,A306JMZXOHTWRJ,"Mistress Madeline ""Fetish Maven""",0,0,1,1330646400,Vile,"this tastes nothing like lemonade.  it is awful.  it is inedible.  it doesn't even deserve one star.  i poured it down the drain.  the reviewers who said we're just not used to it are correct.  i'm not used to drinking sewer sludge, either, but that doesn't mean i need to become accustomed to it.  i drink nothing but diet drinks and i can think of a half dozen, some organic, that taste a million times better than this foul swill.",2012-03-02,2012,3,2012-03,433,80,0.3171,0.046,0.042,0.912,-0.205787037037037,0.4738425925925926,Positive,Taste/Flavor
393345,B001EQ54R8,A1JZO8YDEVZLXV,Barbara Tizian-baldini,0,0,5,1281312000,excellent,seattle is the best coffee. and the flavor cinnabon is great. anyone please try it.,2010-08-09,2010,8,2010-08,83,15,0.891,0.469,0.0,0.531,0.9,0.525,Positive,Taste/Flavor
435338,B0032BYMJE,A2WIJGARIE618V,"Greenknitcat ""AEJ""",2,10,3,1295136000,"Good, but ...",wish there had been more recipes on the bag.  i have been adding sweet potato flour to recipes substituting it for some of the regular flour.  works well but i'd  really like a recipe for sweet potato pancakes.,2011-01-16,2011,1,2011-01,210,38,0.902,0.284,0.0,0.716,0.2799999999999999,0.4153846153846153,Positive,Other
221427,B000BSW6K8,A3I6K70X6UJ3QJ,RAPSKINS,3,3,5,1175385600,Greenies,"they don't look pretty (green!), they smell<br /><br />like any other hard cat food, but my fenicky cats<br /><br />cannot get enough of them.  never thought they<br /><br />would eat these things, but they love them.<br /><br />have not had enough time to see if it has actually helped any teeth, but i give it to them<br /><br />(6-8 each per day) as a treat at the end of the day.  they love them.....any flavor will do.",2007-04-01,2007,4,2007-04,423,77,0.953,0.188,0.033,0.778,0.0648148148148148,0.5018518518518519,Positive,Taste/Flavor
535615,B001E5DR5U,A36SCABC3505KM,Wilma Knight,0,0,5,1301788800,Best Biscotti Ever,"my local grocery no longer carries this product so of course, i turned to amazon.i don't know how good the other flavors are, but as an addict of cranberries....yum! these are super crispy biscotti which is how i like the.",2011-04-03,2011,4,2011-04,222,40,0.8219,0.185,0.069,0.747,0.2192708333333333,0.4104166666666666,Positive,Taste/Flavor
476854,B008BY7NSE,A210DN1IBJEQ9M,RaB,1,2,4,1326153600,"Diabetics, Beware: FANTASTIC except for the added sugar :","loved this except for the added sugar.  people who order this are likely doing so to control fat or caloric intake, so why undermine their efforts?  if a sugar-free version, i'll order it again. until then, i'm better off with the no-added-sugar varieties (as cutting out simple carbs has worked wonders for me for 10 years now).  a plus:  these make fabulous peanut butter cookies.",2012-01-10,2012,1,2012-01,382,65,0.8032,0.138,0.054,0.809,0.1666666666666666,0.7595238095238095,Positive,Other
154914,B000EZOP1G,A3MLOUYSAIGOFY,"S. Borden ""flight risk""",1,1,5,1227398400,"DELICIOUS, QUICK ENERGY SNACK OR MEAL","i discovered these at trader joe's years ago.  recently they stopped carrying and produce their own, which almost made me vomit and were returned.  found these on amazon.  it is a little pricey, so i eat less, but this company produces the best teriayki jerkey i've ever tasted.  the smaller packages always end up too dry, i only buy these larger ones.",2008-11-23,2008,11,2008-11,353,62,0.7717,0.106,0.021,0.873,0.1310185185185185,0.5240740740740741,Positive,Shipping/Delivery
76261,B001HTKOWC,A3G4W5HHAV50HB,"trigchance ""trigchance""",0,0,5,1347235200,Moroccan Mint Tea,"my wife & i enjoy this tea and really like the flavor.  we think it is better than other moroccan mint teas that we have tried.  because it does have some caffeine, we drink it only in the morning or early afternoon.",2012-09-10,2012,9,2012-09,216,42,0.8479,0.212,0.0,0.788,0.1791666666666667,0.4791666666666667,Positive,Taste/Flavor
313073,B000V1WXJO,A1KVOX7MZTBDT7,"J. Downey ""food snob""",21,27,1,1232755200,Don't be fooled by the name - these are FROM CHINA,"these dried mushrooms are called ""funghi porcini"" on the label, implying that they are of italian origin. nowhere in the product description is the country of origin listed, as it is with more scrupulous retailers. i took the chance and bought these based on the name, discovering later that these mushrooms are a product of china. actually ""china/yugoslavia"", which is even worse as it suggests not only questionable harvesting practices but that the mushrooms have been sitting around since the early 1990s.",2009-01-24,2009,1,2009-01,509,82,-0.0274,0.035,0.024,0.941,-0.0555555555555555,0.4555555555555556,Neutral,Shipping/Delivery
448206,B001IA99FS,A794GE4PNVPOD,Gula,1,1,5,1325376000,Great stuff,"all of their jerkies i have tried so far are very tasty, not too dry and not all soggy. great flavor",2012-01-01,2012,1,2012-01,100,21,-0.5096,0.0,0.141,0.859,0.2583333333333333,0.6625,Negative,Taste/Flavor
185318,B000S9IJN8,AOX46ZKPM7XHU,William B. Wethington,3,3,5,1322179200,"Our Dogs say ""Woof!""","we have 5 dogs and they absolutely love nylabone nutri dent filet mignon. indeed, in confirmation of ""pavlov's dog"" theory, they have even got the approximate time down for when they are to receive it, since they begin salivating and barking at me.",2011-11-25,2011,11,2011-11,248,43,0.6697,0.097,0.0,0.903,-0.0185185185185185,0.4962962962962963,Positive,Other
442459,B000K8ATPI,A3ONVIXQ9N9XX6,David H. Cazares,1,1,5,1260403200,New Shopping Place,"i am a regular user of necta sweet and used to purchase it at walgreens, cvs or rite aide.  all of those pharmacies stopped carrying it so i found this product through amazon.",2009-12-10,2009,12,2009-12,175,33,0.4215,0.128,0.052,0.82,0.175,0.3634615384615385,Positive,Other
166572,B004MA3J8Y,AEKV8B2GGD32V,Jeanne Bernui,0,1,1,1323302400,Disappointed,"i was hesitant to purchase this product after reading other reviews about them not being ""thick"".  but, since i couldn't find any other thick bully sticks on here, i thought i'd give them a shot.  well, i am very disappointed!  they are not thick at all.  they are the same, ""slim jim"" thickness as every other bully stick i've bought before.  i'm not even sure why they advertise them as thick.  the thickest one is maybe as big around as a dime.  not at all what i expected, and i won't order them again. i kept them just because they are at least cheaper than the same size ones i can get at the store - and it's a pain to have to return them.  my 10 month old beagle consumed one in less than an hour, start to finish.  i was hoping to find something that would last longer than that!",2011-12-08,2011,12,2011-12,788,152,-0.9503,0.037,0.128,0.835,-0.1230392156862745,0.3748366013071895,Negative,Customer Service
319645,B000FNEX8C,A301XYF9QEFUKB,"bnormal ""bnormal""",0,5,1,1199404800,These cookies are TERRIBLE!,"i love any good peanut butter cookie and thought this vendor, nanas, looked to have pretty good reviews. but i'll tell ya... it's bland bland bland, tastes likes dried paste, horrible. there's a list of ingredients on each package of the stuff they 'don't' put in there like eggs, sugar, etc. well maybe they should realize that those ingredients are 'what' makes a good cookie. i won't try anything from them again.",2008-01-04,2008,1,2008-01,416,72,0.9217,0.236,0.054,0.71,0.1149999999999999,0.75,Positive,Shipping/Delivery
509788,B000KEPBGO,A3QP6CTN1WUMFZ,Searcher,4,5,4,1290902400,"Perfect, well almost.....if you don't mind sweetening.","i really want to like this cereal. it reminds me of the hot mush my grandma used to make which was a mixture of oatmeal, cream of wheat, and wheatena. the texture is excellent, not at all gluey like pure oatmeal. mixed with maple syrup and yogurt i was very very pleased.<br /><br />however there is one problem you need to know. this cereal has a slight bitter aftertaste when you don't add anything to it or mix it with anything. i am not quite sure what it is due to, and i can't taste the bitterness if i mix it with a good amount of honey, or brown sugar, or butter or maple syrup. however if you like to eat your cereal without any sweetening added at all then i think it is not the right cereal for you.<br /><br />i think if you mix this hot cereal with other cereals it will improve their texture and you probably wont notice the aftertaste.",2010-11-28,2010,11,2010-11,850,164,0.9141,0.116,0.041,0.843,0.1828888888888888,0.532084656084656,Positive,Taste/Flavor
195261,B000N5BNN0,A1I5M9BTSOL2HT,Genaro A. Taylan Jr.,6,6,4,1234396800,sourdough,"the mix came complete.  i just thought the finish product would be a little more sour, but i liked the product.",2009-02-12,2009,2,2009-02,111,21,0.5719,0.156,0.0,0.844,0.1725,0.4599999999999999,Positive,Other
351358,B0017OGFU2,A24QFEOROF5GKR,braiding one,0,2,1,1292457600,Dog says not tasty,"i recently ran low on castor & pollux organix adult less active canine formula dry dog food and it was unavailable with prime shipping at the time, so i ordered this brand.  i've been mixing the two together to increase my dog's acceptance, but she now has not eaten for three days straight.  i suppose that is an alternate strategy for weight reduction, but neither of us is happy, and the food was really expensive.  my dog does not recommend this dog food. she preferred the organix.",2010-12-16,2010,12,2010-12,486,87,0.8195,0.132,0.043,0.825,0.0233333333333333,0.4216666666666667,Positive,Shipping/Delivery
429855,B007RTR9FQ,A3MJ1OH04JQNQF,Js Banks,0,0,2,1342915200,Residue kills it for me.,"mrs. js says:<br /><br />i have two main requirements for shampoo: lather well, and leave my hair clean with no residue. i also always hope for a shampoo that will calm my somewhat-frizzy curls into softness.<br /><br />while this shampoo was outstanding for the lather (really does a nice job there), it did leave a perceptible residue buildup in my hair after a few shampoos. (i do not use a conditioner.) i also didn't notice any impact on making my hair more manageable or softer looking, sadly.<br /><br />it has a coconut-y smell (maybe that's the shea?), and it does leave my skin nice and soft (i tend to use shampoo as a body wash as well), but since that's not enough i won't be running out to buy more.<br /><br />while mr. js says: as a guy, i review from a solid position of ignorant indifference. i say this shampoo feels good and makes nice lather. on second and third day not so much squeekiness from my hair; is that a residue thing? maybe that's the ""nourish"" part. but it smells nice.",2012-07-22,2012,7,2012-07,1003,183,0.962,0.141,0.044,0.815,0.2907407407407407,0.511574074074074,Positive,Other
566792,B001PQTYN2,A1DMGVJE1OCY87,Dutchman,2,2,5,1335744000,Not as hot as was described in reviews but excellent sauce !,"this sauce is hot but no where near as hot as chodruff talks about in his review. that was merely good storytelling rather than a truthful review of this sauce. the sauce has a very pleasant fruity tasty but not from any additives but rather from the natural taste of the ghost chili the main ingredient (although it has an odd smell like sweaty socks). its no where near as hot as dave's original insanity sauce. i can eat it a drop or two at a time on a corn chip or in a taco and the burn is moderate to hot but not crazy hot, whereas dave's original insanity sauce would make a whole pot of chili burn with just a drop or two. this is one of my favorite sauces now. i bought a bottle a month ago and it is about 1/3 gone whereas daves insanity lasted me years ( unless my tolerance is just growing ;-) ) enjoy!!!",2012-04-30,2012,4,2012-04,816,162,0.9056,0.205,0.148,0.648,0.3087896825396826,0.6730158730158731,Positive,Taste/Flavor
